audio_filename,original_filepath,converted_file_path,recorded_word
anhiheri.wav,xavante_renamed/anhiheri.wav,data/converted_audio/xavante/sd1775566840_1.wav,anhiheri
anhiheri.wav,xavante_renamed/anhiheri.wav,data/converted_audio/xavante/sd1775566840_2.wav,anhiheri
si'odo.wav,xavante_renamed/si'odo.wav,data/converted_audio/xavante/sd1775566841_1.wav,si'odo
si'odo.wav,xavante_renamed/si'odo.wav,data/converted_audio/xavante/sd1775566841_2.wav,si'odo
u'mre'ri'o.wav,xavante_renamed/u'mre'ri'o.wav,data/converted_audio/xavante/sd1775566842_1.wav,u'mre'ri'o
u'mre'ri'o.wav,xavante_renamed/u'mre'ri'o.wav,data/converted_audio/xavante/sd1775566842_2.wav,u'mre'ri'o
daPẽ'ẽzanĩ.wav,xavante_renamed/daPẽ'ẽzanĩ.wav,data/converted_audio/xavante/sd1775566843_1.wav,da pẽ'ẽzanĩ
daPẽ'ẽzanĩ.wav,xavante_renamed/daPẽ'ẽzanĩ.wav,data/converted_audio/xavante/sd1775566843_2.wav,da pẽ'ẽzanĩ
sa'rada.wav,xavante_renamed/sa'rada.wav,data/converted_audio/xavante/sd1775566844_1.wav,sa'rada
sa'rada.wav,xavante_renamed/sa'rada.wav,data/converted_audio/xavante/sd1775566844_2.wav,sa'rada
daNhe'brada.wav,xavante_renamed/daNhe'brada.wav,data/converted_audio/xavante/sd1775566845_1.wav,da nhe'brada
daNhe'brada.wav,xavante_renamed/daNhe'brada.wav,data/converted_audio/xavante/sd1775566845_2.wav,da nhe'brada
ĩ'uze.wav,xavante_renamed/ĩ'uze.wav,data/converted_audio/xavante/sd1775566846_1.wav,ĩ'uze
ĩ'uze.wav,xavante_renamed/ĩ'uze.wav,data/converted_audio/xavante/sd1775566846_2.wav,ĩ'uze
ĩsadaipro.wav,xavante_renamed/ĩsadaipro.wav,data/converted_audio/xavante/sd1775566847_1.wav,ĩsadaipro
ĩsadaipro.wav,xavante_renamed/ĩsadaipro.wav,data/converted_audio/xavante/sd1775566847_2.wav,ĩsadaipro
daPo'repu.wav,xavante_renamed/daPo'repu.wav,data/converted_audio/xavante/sd1775566848_1.wav,da po'repu
daPo'repu.wav,xavante_renamed/daPo'repu.wav,data/converted_audio/xavante/sd1775566848_2.wav,da po'repu
ĩ'ro.wav,xavante_renamed/ĩ'ro.wav,data/converted_audio/xavante/sd1775566849_1.wav,ĩ'ro
ĩ'ro.wav,xavante_renamed/ĩ'ro.wav,data/converted_audio/xavante/sd1775566849_2.wav,ĩ'ro
da'uiheiwadu.wav,xavante_renamed/da'uiheiwadu.wav,data/converted_audio/xavante/sd1775566850_1.wav,da'uiheiwadu
da'uiheiwadu.wav,xavante_renamed/da'uiheiwadu.wav,data/converted_audio/xavante/sd1775566850_2.wav,da'uiheiwadu
sa'dari.wav,xavante_renamed/sa'dari.wav,data/converted_audio/xavante/sd1775566851_1.wav,sa'dari
sa'dari.wav,xavante_renamed/sa'dari.wav,data/converted_audio/xavante/sd1775566851_2.wav,sa'dari
sise.wav,xavante_renamed/sise.wav,data/converted_audio/xavante/sd1775566852_1.wav,sise
sise.wav,xavante_renamed/sise.wav,data/converted_audio/xavante/sd1775566852_2.wav,sise
ĩpa.wav,xavante_renamed/ĩpa.wav,data/converted_audio/xavante/sd1775566853_1.wav,ĩpa
ĩpa.wav,xavante_renamed/ĩpa.wav,data/converted_audio/xavante/sd1775566853_2.wav,ĩpa
wasisi.wav,xavante_renamed/wasisi.wav,data/converted_audio/xavante/sd1775566854_1.wav,wasisi
wasisi.wav,xavante_renamed/wasisi.wav,data/converted_audio/xavante/sd1775566854_2.wav,wasisi
ĩheiwazu.wav,xavante_renamed/ĩheiwazu.wav,data/converted_audio/xavante/sd1775566855_1.wav,ĩheiwazu
ĩheiwazu.wav,xavante_renamed/ĩheiwazu.wav,data/converted_audio/xavante/sd1775566855_2.wav,ĩheiwazu
ti'a.wav,xavante_renamed/ti'a.wav,data/converted_audio/xavante/sd1775566856_1.wav,ti'a
ti'a.wav,xavante_renamed/ti'a.wav,data/converted_audio/xavante/sd1775566856_2.wav,ti'a
ĩsa'ẽne.wav,xavante_renamed/ĩsa'ẽne.wav,data/converted_audio/xavante/sd1775566857_1.wav,ĩsa'ẽne
ĩsa'ẽne.wav,xavante_renamed/ĩsa'ẽne.wav,data/converted_audio/xavante/sd1775566857_2.wav,ĩsa'ẽne
ĩhe.wav,xavante_renamed/ĩhe.wav,data/converted_audio/xavante/sd1775566858_1.wav,ĩhe
ĩhe.wav,xavante_renamed/ĩhe.wav,data/converted_audio/xavante/sd1775566858_2.wav,ĩhe
ĩware.wav,xavante_renamed/ĩware.wav,data/converted_audio/xavante/sd1775566859_1.wav,ĩware
ĩware.wav,xavante_renamed/ĩware.wav,data/converted_audio/xavante/sd1775566859_2.wav,ĩware
arobo.wav,xavante_renamed/arobo.wav,data/converted_audio/xavante/sd1775566860_1.wav,arobo
arobo.wav,xavante_renamed/arobo.wav,data/converted_audio/xavante/sd1775566860_2.wav,arobo
ai'parana.wav,xavante_renamed/ai'parana.wav,data/converted_audio/xavante/sd1775566861_1.wav,ai'parana
ai'parana.wav,xavante_renamed/ai'parana.wav,data/converted_audio/xavante/sd1775566861_2.wav,ai'parana
hu.wav,xavante_renamed/hu.wav,data/converted_audio/xavante/sd1775566862_1.wav,hu
hu.wav,xavante_renamed/hu.wav,data/converted_audio/xavante/sd1775566862_2.wav,hu
si.wav,xavante_renamed/si.wav,data/converted_audio/xavante/sd1775566863_1.wav,si
si.wav,xavante_renamed/si.wav,data/converted_audio/xavante/sd1775566863_2.wav,si
aba'wa.wav,xavante_renamed/aba'wa.wav,data/converted_audio/xavante/sd1775566864_1.wav,aba'wa
aba'wa.wav,xavante_renamed/aba'wa.wav,data/converted_audio/xavante/sd1775566864_2.wav,aba'wa
ĩhire.wav,xavante_renamed/ĩhire.wav,data/converted_audio/xavante/sd1775566865_1.wav,ĩhire
ĩhire.wav,xavante_renamed/ĩhire.wav,data/converted_audio/xavante/sd1775566865_2.wav,ĩhire
daWara.wav,xavante_renamed/daWara.wav,data/converted_audio/xavante/sd1775566866_1.wav,da wara
daWara.wav,xavante_renamed/daWara.wav,data/converted_audio/xavante/sd1775566866_2.wav,da wara
sib'a.wav,xavante_renamed/sib'a.wav,data/converted_audio/xavante/sd1775566867_1.wav,sib'a
